bug_id,error_inducing
1149482,False
1149483,False
1114526,False
1140769,False
1114520,False
1140765,False
1140766,False
1140767,False
1186696,False
1140761,False
1140762,False
1140763,False
1275887,False
1245776,False
1229983,False
1229985,False
1229987,True
1229989,False
1240239,False
1240238,False
1274132,False
1146024,False
1148682,False
1148684,False
1170084,False
1170081,False
1219515,False
1224918,False
1179945,False
1171970,False
1171973,False
1171972,False
1047107,False
1075421,False
1202138,False
1077864,False
1137250,False
1137251,False
1242886,False
1260885,False
1247162,False
1112588,False
1227461,False
1248874,False
1242053,False
1231855,False
1156472,True
1229095,False
1201213,False
1152505,False
1152509,False
1185579,False
1097107,False
1097106,False
1185570,False
1066242,False
1286322,False
1108998,False
1171021,False
1099437,True
1253362,False
1171029,False
1263346,False
1072615,False
1263341,False
1263342,False
1142015,True
1058077,False
1058075,False
1058072,False
1220114,False
1253866,False
1053627,False
1053620,False
1053621,False
1183164,False
1071996,False
1206671,False
1070993,False
1276514,False
1276518,False
1184229,False
1091621,False
1070990,False
1091626,False
1184221,False
1184220,False
1266833,False
1266832,False
1154831,False
1184224,False
1184226,False
1259903,False
1290896,False
1129467,False
1106808,False
1207253,False
1207256,False
1207257,False
1207258,False
1169044,True
1251298,False
1293274,False
1166140,False
1063364,True
1042192,False
1135274,False
1135272,False
1135270,False
1135271,False
1251291,False
1139569,False
1139560,False
1139561,False
1189137,False
1189132,False
1192855,False
1162191,False
1189138,False
1260065,False
1260066,False
1052286,False
1154161,False
1154164,True
1267870,False
1128732,False
1267876,False
1257488,False
1267879,False
1257626,False
1119335,True
1268523,False
1236040,False
1260756,False
1288638,False
1145924,False
1097922,False
1108096,False
1265587,False
1097928,False
1078005,False
1099197,False
1078007,False
1236046,False
1088235,False
1064354,False
1176341,False
1176340,False
1064358,False
1160424,False
1160421,False
1160422,False
1293929,False
1288194,False
1065008,False
1100773,False
1147562,False
1100770,False
1100776,True
1108549,False
1268050,False
1151071,False
1108547,False
1211223,False
1211221,False
1211224,False
1225474,False
1292632,False
1292633,False
1060188,False
1295947,False
1060182,False
1061270,False
1061274,False
1285474,True
1054531,False
1274326,False
1262559,False
1169267,False
1169268,True
1054538,False
1281366,False
1226479,False
1106396,False
1266054,False
1243856,False
1243857,False
1243851,False
1059066,True
1059064,False
1059061,False
1214476,False
1056411,True
1054289,False
1214473,False
1123921,False
1123920,True
1123923,False
1295366,False
1248750,True
1226887,False
1210570,False
1079835,False
1210575,False
1210577,False
1190935,False
1250517,False
1210578,True
1190936,False
1093126,False
1169884,False
1066726,True
1243583,False
1169880,True
1169881,False
1243586,False
1243589,False
1057393,True
1166960,False
1166961,False
1282120,False
1166969,False
1118406,False
1252918,False
1163304,False
1168135,True
1252912,False
1168132,False
1227706,False
1227708,False
1253358,False
1253359,False
1253350,False
1253354,False
1180379,False
1213173,False
1213176,False
1213177,False
1189964,False
1189967,False
1189961,False
1290466,False
1101552,True
1117271,False
1049012,False
1153322,False
1292163,False
1265800,False
1204486,False
1265802,False
1185634,False
1185637,False
1185636,True
1185639,True
1265808,False
1111300,False
1087958,False
1111306,False
1146204,False
1138391,True
1087954,False
1140888,False
1238065,False
1203147,False
1203140,False
1206393,False
1203142,True
1260190,False
1242066,False
1242061,False
1142006,False
1204731,False
1263839,False
1067093,False
1252008,False
1290287,False
1163879,False
1163878,True
1282029,False
1290280,False
1206640,False
1163872,False
1163871,False
1163877,False
1163875,False
1290288,False
1212223,False
1212220,False
1167378,False
1167379,False
1239911,False
1188612,False
1188613,False
1167370,False
1188618,False
1167375,False
1113199,False
1067541,False
1158313,False
1158319,False
1200498,False
1200492,False
1192330,True
1121658,False
1192333,False
1266695,False
1116358,False
1267564,False
1113229,False
1200726,False
1267565,False
1110550,False
1200729,False
1207119,False
1209843,False
1209841,False
1243001,True
1244054,False
1271432,False
1162735,False
1271436,False
1161436,False
1161433,False
1256589,False
1215796,True
1256587,False
1256584,False
1215795,False
1063648,False
1160745,False
1160743,False
1246743,False
1246742,False
1134819,False
1110884,False
1110887,False
1110888,False
1134817,False
1249833,False
1262710,False
1215249,False
1271429,False
1198157,False
1198155,False
1045181,False
1194639,False
1207006,False
1284464,False
1199201,False
1194632,False
1199203,False
1158575,False
1209263,False
1122678,False
1132318,True
1122677,False
1232655,False
1209268,False
1201453,False
1193179,False
1201459,False
1273363,False
1085568,False
1085569,False
1085566,False
1085567,False
1216469,False
1275407,False
1046984,False
1247835,False
1247836,False
1235021,False
1242843,False
1242840,False
1242841,False
1228703,False
1228702,False
1270476,False
1228707,False
1172937,False
1228708,False
1166436,True
1220839,False
1283601,False
1203916,False
1174521,False
1073851,False
1100851,False
1073857,False
1174524,False
1073854,False
1063653,False
1272182,False
1231306,False
1241571,False
1241570,False
1231303,False
1241576,False
1241575,False
1241574,False
1241579,False
1231309,False
1273587,False
1273584,False
1164111,False
1124536,False
1124535,False
1130223,False
1130226,True
1277298,False
1228755,False
1235688,False
1235686,False
1235687,False
1131573,False
1131572,False
1235683,False
1131577,False
1131576,False
1271985,False
1271987,False
1271988,False
1160774,False
1133594,False
1109942,False
1277123,False
1109940,False
1277124,False
1109945,True
1277129,False
1109949,True
1235979,False
1235970,False
1244875,True
1263778,False
1224019,False
1263777,False
1263771,False
1263773,False
1263772,False
1047766,False
1047765,False
1087232,False
1130481,False
1221551,False
1163467,True
1139769,False
1255107,True
1163469,False
1255104,True
1072894,True
1223954,False
1223952,False
1187440,False
1233689,False
1187443,False
1131685,False
1081297,False
1049758,False
1128535,False
1134064,False
1119133,False
1186718,False
1186716,False
1186715,True
1260515,False
1260511,False
1177185,False
1275184,False
1259588,False
1264208,False
1271069,False
1275183,False
1233535,False
1259581,False
1259580,False
1275189,False
1176587,False
1144231,False
1144236,False
1147769,False
1108707,True
1108702,False
1108701,True
1147760,False
1147765,False
1147766,False
1232050,False
1080277,False
1042840,False
1278468,False
1278463,False
1046176,False
1179805,False
1208850,False
1219230,False
1247065,False
1247064,False
1218546,False
1133861,False
1223049,False
1133862,False
1133865,False
1044448,False
1133866,True
1044446,False
1044447,False
1223041,False
1044445,False
1070138,False
1211793,False
1070131,True
1262919,False
1059265,False
1136337,False
1136331,False
1181151,False
1181152,False
1181155,False
1219494,True
1155153,True
1102538,True
1249576,False
1140264,True
1061074,False
1140263,False
1210778,False
1140268,False
1061079,True
1146146,False
1146145,False
1232669,False
1232668,False
1266112,False
1184525,False
1292157,False
1143518,False
1143512,False
1143513,False
1143510,False
1143511,False
1143514,False
1073446,False
1220091,False
1294142,False
1070863,False
1051224,False
1221947,False
1185439,False
1185436,False
1185431,False
1184388,True
1180608,False
1184387,False
1184385,False
1184382,False
1283637,False
1183552,False
1183553,False
1187873,False
1267246,False
1092544,False
1092547,False
1092549,False
1157797,True
1206404,False
1096044,False
1091016,False
1091015,True
1151656,True
1091010,False
1211802,False
1286710,False
1211801,False
1075691,False
1211805,False
1286719,False
1167176,False
1167174,False
1053188,False
1053182,False
1053186,False
1148044,False
1052856,False
1052857,False
1052855,False
1052850,False
1292057,False
1281949,False
1169408,False
1154923,False
1053454,False
1053456,False
1053458,False
1101163,False
1101162,False
1159428,True
1182607,True
1129348,False
1267937,False
1267936,False
1187124,False
1267933,False
1267932,False
1267930,False
1123705,False
1267939,False
1155939,True
1155932,False
1127417,False
1127416,False
1155937,False
1287042,False
1084019,False
1287044,False
1268224,False
1287049,False
1063084,False
1063086,False
1204806,False
1067701,False
1204808,False
1204809,False
1144176,False
1257415,False
1275430,False
1150266,False
1168756,False
1168753,False
1168750,True
1095660,True
1052325,True
1215005,False
1215003,False
1279473,False
1257410,False
1161186,False
1152185,False
1060069,False
1093628,False
1280718,False
1122070,False
1293759,False
1265648,False
1193375,False
1236154,False
1293756,False
1085769,False
1247806,False
1295751,False
1051746,False
1055050,True
1167053,False
1230618,False
1151139,False
1059928,False
1059926,False
1059924,False
1111911,False
1257779,False
1059920,False
1094539,False
1094538,False
1206982,False
1206981,False
1206980,False
1206987,True
1094531,False
1272346,False
1272345,False
1258085,False
1193992,False
1258087,False
1258086,False
1079573,True
1239678,False
1257053,False
1285532,False
1193999,False
1285530,False
1092979,False
1092978,False
1188032,False
1175632,False
1092970,False
1167912,False
1175631,False
1175636,False
1175637,False
1282628,False
1230413,False
1289638,False
1194346,False
1289634,False
1282626,False
1118497,False
1250709,False
1217517,False
1250704,True
1217515,False
1067444,False
1254943,False
1121034,False
1258558,False
1121033,False
1228427,False
1201065,False
1258555,False
1123882,False
1113403,False
1113407,False
1281191,False
1281190,False
1281193,False
1281194,False
1164463,True
1057748,False
1083359,True
1291272,False
1291277,False
1290589,False
1191269,False
1277034,False
1290587,False
1239276,False
1228397,False
1048579,False
1054099,False
1194961,False
1257903,True
1257902,False
1143256,True
1251446,False
1092025,False
1254947,False
1282894,False
1092028,False
1273913,False
1273917,False
1273918,False
1157292,False
1120343,False
1256011,False
1163115,False
1163110,False
1163111,False
1163112,False
1252707,False
1239893,False
1236975,False
1236977,False
1236979,True
1199878,False
1199879,False
1153517,False
1153516,False
1153510,False
1153518,False
1290633,False
1158437,True
1117406,False
1290636,False
1158430,False
1290634,False
1231971,False
1125837,True
1055875,False
1159747,False
1159741,False
1055873,False
1055872,False
1253198,False
1270252,True
1251547,False
1251545,False
1080077,False
1283022,False
1080074,False
1274034,False
1251549,False
1233925,False
1247263,False
1244798,False
1241311,False
1133057,False
1241317,False
1177965,False
1241319,False
1244795,False
1068230,False
1242567,False
1209989,False
1283274,False
1257862,False
1257861,False
1197083,False
1044130,False
1198058,False
1198052,False
1123064,False
1123067,False
1123062,False
1233803,False
1233801,False
1277703,False
1277705,False
1277707,False
1124870,False
1237368,False
1192102,False
1192101,True
1237366,False
1237364,False
1197559,False
1231404,False
1080921,False
1080922,False
1208300,False
1273282,False
1271668,False
1271669,False
1244245,False
1209658,False
1209659,False
1245113,False
1245112,False
1273136,False
1273137,True
1290045,False
1290044,False
1284346,False
1284341,False
1284349,False
1284348,False
1132295,False
1125580,False
1132297,False
1132290,False
1174224,False
1174225,False
1134600,False
1240544,False
1134606,False
1240546,False
1234363,False
1230757,False
1074810,False
1230750,False
1240892,False
1240891,False
1240896,False
1240895,False
1264825,False
1219801,False
1199014,False
1219804,False
1219805,False
1125057,False
1125055,False
1117207,False
1104856,False
1104855,False
1104853,False
1104851,False
1262304,False
1179262,False
1248507,False
1248506,False
1109751,False
1109757,False
1104589,False
1109758,False
1128188,False
1077544,False
1077549,False
1221292,False
1221294,False
1221297,False
1222923,False
1094886,False
1129585,False
1164706,False
1138606,False
1136516,False
1183824,False
1183825,False
1183822,False
1221747,True
1183820,False
1183828,False
1176178,False
1268021,True
1268024,False
1274545,False
1274540,False
1234128,False
1234120,False
1126808,False
1260237,False
1234126,False
1274250,False
1144374,False
1144371,False
1149397,False
1149395,False
1072911,False
1072910,True
1268798,False
1140878,False
1105069,True
1279675,False
1105065,False
1105066,True
1259936,False
1250369,False
1176792,True
1176793,False
1176798,False
1149649,False
1266821,False
1157962,False
1052063,True
1149646,False
1260491,False
1260493,False
1260494,True
1260496,False
1260499,False
1260498,False
1287236,False
1045616,False
1276420,False
1269779,False
1233470,False
1269776,False
1269775,False
1287232,False
1273677,False
1255138,False
1255139,False
1137398,False
1255133,False
1262890,False
1043721,False
1067993,False
1075336,False
1075332,False
1135723,False
1275398,False
1275399,False
1249147,False
1108934,False
1108930,False
1108932,False
1119497,True
1119490,False
1108938,False
1103052,False
1279313,False
1103056,False
1154435,False
1104008,True
1283542,False
1170799,False
1170794,False
1279317,False
1211613,False
1211612,False
1061604,False
1202683,False
1202684,False
1061600,False
1246033,False
1217757,False
1101742,False
1058898,False
1247622,False
1258711,False
1204214,False
1265676,False
1288834,False
1254669,False
1221540,False
1246293,False
1221542,False
1254667,False
1226823,False
1226826,True
1214775,False
1170240,False
1131562,False
1190330,False
1229838,False
1190337,False
1170246,True
1163454,False
1073639,False
1125665,False
1210250,False
1073631,False
1146267,False
1268803,False
1263857,False
1268806,False
1188334,False
1146269,False
1240629,False
1180101,True
1074177,False
1180105,False
1180106,False
1180107,False
1180109,False
1156366,False
1156365,False
1059765,False
1059767,False
1097694,False
1059769,False
1097699,False
1113722,False
1216488,False
1113725,True
1113728,False
1216482,False
1188481,False
1155472,False
1155473,False
1155470,False
1155471,False
1205168,False
1155477,False
1155474,False
1155475,False
1205164,False
1266320,False
1155478,False
1205167,False
1266324,False
1205163,False
1098874,False
1143720,False
1280930,False
1047205,False
1216157,False
1280933,False
1216151,False
1216150,True
1289872,False
1145762,False
1145764,False
1196590,False
1196591,False
1196592,False
1113091,False
1113096,False
1156585,False
1156582,False
1156581,False
1156589,False
1158633,False
1158632,False
1290032,False
1290034,False
1290035,False
1290036,False
1158634,False
1152298,False
1196041,True
1196047,False
1063471,False
1058412,False
1058418,False
1180813,False
1088605,False
1243178,False
1118845,False
1118841,True
1145187,False
1109375,False
1182411,True
1182414,False
1153454,False
1120778,False
1153458,False
1178823,False
1286523,False
1286527,False
1167704,False
1212670,False
1252855,False
1068740,False
1178793,True
1166078,False
1178799,False
1283346,False
1264907,False
1283344,False
1283340,False
1153988,False
1248958,False
1248959,False
1060929,False
1248950,False
1186977,False
1186973,False
1186972,False
1235941,False
1239413,False
1228978,False
1197713,False
1161392,False
1251152,False
1094189,False
1251159,False
1123516,False
1123511,False
1127209,False
1127205,False
1056263,False
1249673,False
1127201,True
1127203,True
1209410,False
1095587,False
1209414,False
1084609,False
1209417,False
1084606,False
1273730,False
1273737,False
1082761,True
1284586,False
1277424,False
1268056,False
1277426,False
1277427,False
1277428,False
1277429,False
1205945,False
1205942,False
1205941,False
1276738,False
1280692,False
1168546,False
1168547,False
1168544,False
1119044,False
1151957,True
1231647,False
1100069,False
1231643,False
1280182,False
1147857,True
1231648,False
1199654,False
1230596,False
1199650,False
1214148,False
1195713,False
1174798,False
1174793,False
1174796,False
1112258,False
1285189,False
1050318,False
1285186,False
1190072,False
1190077,False
1289407,False
1083498,True
1083499,False
1256473,False
1085266,True
1256475,False
1175771,False
1175770,False
1291028,False
1200892,False
1200891,False
1242347,False
1242343,True
1242342,True
1049521,False
1242349,False
1292998,False
1241929,False
1086510,False
1257242,True
1088326,False
1275731,False
1169391,True
1093820,False
1178076,False
1163091,True
1093823,False
1237909,False
1237908,False
1225625,False
1225624,False
1228215,False
1237907,False
1228211,False
1054110,False
1294015,False
1294013,False
1294011,False
1048437,False
1048435,False
1042654,False
1042653,False
1179678,False
1179675,False
1124249,False
1243430,False
1243431,False
1234458,False
1234459,False
1271002,False
1258820,False
1124245,False
1124246,False
1173320,False
1087643,False
1087647,False
1087646,False
1117611,False
1117613,False
1108771,False
1297091,False
1174803,False
1232859,False
1132522,False
1110497,False
1110496,False
1110494,False
1110493,False
1254335,True
1071256,True
1117853,False
1247432,False
1208403,True
1247434,False
1247436,False
1119873,False
1043524,False
1148833,False
1270350,False
1178548,False
1233109,False
1233106,False
1233101,False
1233100,False
1224991,False
1124935,False
1124934,False
1124933,True
1124939,False
1107445,False
1047182,False
1047180,True
1296324,False
1188158,False
1047188,False
1296321,False
1214122,False
1278838,False
1278839,False
1275808,False
1272858,False
1272859,False
1115616,False
1272857,False
1278830,False
1275807,False
1278834,False
1278835,False
1081171,False
1244166,False
1209755,False
1209754,False
1081175,False
1209751,False
1081176,False
1266420,False
1065452,True
1278478,False
1209758,False
1241100,False
1260806,False
1170000,False
1278473,False
1045969,False
1227978,False
1218249,False
1227970,False
1198248,False
1198247,False
1198244,False
1198245,True
1126264,False
1126269,False
1074378,False
1219228,False
1248982,False
1041936,False
1273076,False
1273075,False
1273072,False
1273070,False
1273079,False
1246451,False
1246455,False
1274867,False
1089749,False
1110931,False
1110938,True
1110939,False
1142769,False
1157343,False
1074994,False
1170911,False
1170913,False
1276594,False
1096632,False
1096633,False
1096634,False
1096635,False
1132485,True
1073346,False
1073345,True
1258271,False
1079062,False
1079068,False
1172517,False
1287631,False
1287636,False
1172513,False
1135141,False
1224237,False
1224230,False
1224233,False
1139874,False
1284687,False
1129795,True
1184807,False
1184801,False
1129791,False
1052174,False
1129798,False
1109650,False
1130640,False
1130645,True
1073964,False
1262514,False
1073960,False
1128227,False
1128225,False
1128223,False
1241486,False
1241485,False
1241484,False
1265053,False
1265056,False
1265055,False
1254848,False
1156913,False
1156914,False
1221460,False
1156918,False
1254840,False
1254843,False
1254847,False
1254846,False
1229256,False
1229250,False
1136490,False
1229258,False
1136496,False
1136494,False
1225540,False
1246522,False
1259743,False
1136727,False
1278198,False
1131110,False
1099110,False
1078085,False
1187579,False
1118398,False
1234717,False
1263645,False
1268619,False
1268617,False
1268616,False
1286913,False
1261738,False
1155258,False
1261735,False
1108017,True
1276837,False
1276830,False
1276831,False
1276832,False
1276833,False
1276838,False
1050845,False
1214384,False
1269250,False
1094965,False
1269253,False
1269254,False
1219385,False
1144650,False
1150771,False
1182926,False
1212908,False
1260371,False
1210863,False
1137459,False
1098246,False
1177076,True
1289248,False
1190279,False
1211409,True
1070089,False
1181169,False
1260377,False
1190272,False
1289246,False
1143028,False
1143022,True
1207977,False
1207976,False
1143027,False
1207973,False
1207972,False
1119513,False
1119516,False
1119518,False
1184369,False
1135913,False
1135912,False
1135916,False
1136345,False
1116714,False
1267363,False
1147304,False
1267364,False
1267365,False
1156283,False
1156287,False
1265738,False
1261428,False
1227781,True
1185321,False
1265730,False
1104213,False
1156131,False
1156135,False
1143686,False
1261422,False
1061414,False
1240414,False
1112644,False
1249489,False
1116719,False
1249483,False
1249482,False
1217125,False
1142379,False
1216837,False
1216832,False
1097227,False
1097224,False
1204404,False
1204405,False
1258902,False
1204407,False
1107545,True
1107544,False
1204402,False
1204403,False
1220781,False
1220783,False
1220785,False
1164832,False
1078705,False
1169800,False
1164834,False
1164835,False
1251770,False
1143979,False
1251778,False
1143971,False
1143972,False
1143974,False
1142083,False
1195998,False
1127829,False
1127827,False
1195995,False
1191635,False
1196947,False
1058335,True
1058331,False
1266288,False
1155530,False
1266286,False
1244523,True
1266285,False
1155539,False
1127794,False
1056190,False
1127792,False
1157661,False
1050922,False
1092477,False
1157664,False
1050926,False
1121304,False
1157669,False
1062199,False
1289934,False
1289932,False
1289931,False
1239992,False
1114724,False
1188696,False
1188697,False
1159950,False
1212907,False
1096575,False
1145686,False
1200413,False
1288977,False
1277979,False
1158399,False
1277971,False
1079546,True
1243736,False
1079541,False
1243734,False
1162293,False
1162296,True
1250820,False
1205466,False
1161928,False
1067018,False
1168864,False
1168861,False
1213719,False
1252089,False
1213710,False
1213711,False
1162740,False
1207198,False
1162748,False
1167519,True
1256507,False
1256505,False
1243089,False
1055427,False
1256500,False
1256501,False
1256509,False
1151541,False
1123237,True
1254164,False
1209596,False
1209591,False
1081379,True
1081374,False
1122540,False
1248338,False
1159048,False
1193467,False
1159043,False
1193469,False
1115181,False
1069317,False
1248859,True
1248851,False
1095793,False
1095798,False
1068953,False
1161212,False
1240908,False
1111607,False
1111601,False
1203449,False
1054773,False
1123492,False
1054776,False
1203441,False
1123498,True
1245365,False
1232527,False
1284172,False
1232520,False
1284177,False
1162624,True
1249818,False
1288650,False
1179058,False
1198732,False
1198730,False
1193280,False
1285227,False
1046904,False
1285225,False
1179051,True
1203992,False
1239601,False
1239606,False
1239607,False
1239605,True
1239609,False
1197904,False
1121896,False
1230462,False
1056438,False
1232786,False
1050103,False
1050104,False
1137529,False
1231386,False
1113930,False
1082130,False
1164197,False
1082133,False
1164193,False
1215413,False
1227533,False
1116376,True
1083848,True
1135317,False
1171228,True
1272452,False
1171226,False
1272456,False
1280089,False
1093790,False
1272455,False
1140482,True
1271900,False
1271905,False
1271904,False
1260599,False
1230385,False
1282798,False
1126673,False
1282794,False
1137527,False
1282792,False
1126675,False
1238551,False
1051855,False
1238555,False
1238558,True
1224038,True
1051858,True
1195502,False
1077339,False
1055163,False
1195504,False
1165825,False
1280336,False
1093242,False
1093245,False
1093246,False
1280331,False
1130403,False
1130400,False
1175252,False
1175257,False
1045333,False
1057453,False
1120851,True
1120852,False
1230039,False
1230034,True
1294190,False
1246046,False
1083269,False
1230031,False
1235607,False
1235605,False
1235603,False
1251076,False
1230239,False
1238427,False
1291612,False
1291618,False
1233605,False
1045482,False
1117131,False
1227058,True
1238429,False
1295254,False
1117139,False
1225782,False
1160663,False
1172282,False
1172280,False
1089913,False
1089912,False
1259508,False
1173158,False
1237439,False
1080765,False
1183359,False
1275105,False
1046688,False
1176506,True
1112875,False
1132802,False
1239384,False
1228009,False
1132808,False
1228005,False
1071047,False
1071045,False
1246951,False
1223333,False
1227361,False
1246956,False
1246957,False
1052383,True
1182009,False
1179885,False
1114445,False
1293449,False
1236522,False
1236523,False
1236520,False
1229665,True
1229664,False
1229667,False
1229666,False
1229662,False
1274279,False
1274272,False
1219419,False
1219418,True
1224810,False
1219411,False
1219415,False
1132119,False
1120448,False
1181223,False
1181220,False
1130982,False
1047220,False
1070719,False
1070710,False
1294637,False
1227548,False
1227542,False
1227546,False
1227544,False
1146410,False
1049510,False
1146416,False
1146418,False
1156875,False
1152421,False
1156871,False
1055548,False
1241731,False
1267999,False
1241732,False
1241735,False
1267998,False
1122172,False
1245601,False
1082850,False
1161946,True
1286024,False
1171143,False
1152395,False
1288649,False
1058133,False
1136910,False
1136914,True
1220011,False
1220010,False
1053103,False
1077072,True
1286793,False
1064223,False
1211884,False
1286795,False
1157066,False
1157065,False
1157064,False
1184307,False
1251138,False
1081766,False
1268461,False
1058685,False
1096776,False
1096774,False
1096773,True
1079385,False
1140974,False
1287776,False
1106923,False
1145336,True
1240921,False
1240929,False
1207355,False
1231624,False
1207351,False
1220907,False
1220903,False
1220900,False
1135338,False
1063006,False
1262495,False
1221056,False
1262491,False
1211716,False
1214545,False
1189073,False
1111135,False
1189070,False
1293422,False
1091000,False
1260380,False
1260382,False
1265159,False
1278238,False
1265154,False
1104435,True
1156891,True
1136662,False
1104433,False
1154003,False
1154004,False
1154006,False
1090324,False
1090325,False
1262727,False
1128076,False
1278236,True
1090329,False
1279785,False
1279784,False
1186219,False
1186214,False
1186213,False
1279788,False
1097803,False
1097804,False
1260653,False
1260651,False
1088578,False
1078163,False
1176266,False
1064258,True
1176263,False
1141361,True
1064251,False
1204194,False
1204195,False
1065128,False
1204193,False
1204191,False
1147400,False
1065127,False
1108228,False
1065122,False
1206900,False
1206907,False
1206904,False
1118565,False
1155352,False
1118560,False
1278780,False
1155359,False
1226081,False
1226087,False
1258009,False
1197821,False
1193917,False
1258000,False
1193914,False
1258005,False
1193911,False
1169109,False
1218674,False
1226333,False
1248389,False
1248381,False
1248385,False
1150808,False
1150805,True
1150807,True
1146754,False
1103163,False
1050471,False
1260595,False
1123808,False
1106101,False
1106104,False
1205242,False
1054363,False
1248658,False
1061335,False
1250258,False
1061330,False
1282153,False
1250254,False
1249389,False
1250256,True
1061339,False
1066645,False
1253789,False
1253788,False
1066642,False
1164977,True
1164976,True
1253781,False
1253785,False
1164970,False
1254102,False
1069929,False
1254103,False
1250787,False
1217594,False
1217593,False
1295138,False
1217591,False
1168275,False
1250788,False
1255559,False
1195073,True
1195071,False
1294420,False
1057129,False
1057128,False
1277647,False
1057123,False
1042609,False
1057127,False
1118544,False
1189842,False
1202735,True
1290502,False
1158920,False
1158927,False
1118547,False
1249523,True
1117338,False
1151864,False
1265968,False
1185179,False
1185176,False
1265960,False
1180528,False
1165900,False
1180525,False
1180523,False
1206298,True
1206290,False
1216644,False
1254203,False
1229134,False
1142124,False
1204675,False
1142127,False
1206124,False
1252127,True
1206121,False
1252121,False
1206123,False
1252123,False
1067191,False
1091515,False
1191404,False
1167235,True
1062014,False
1127618,True
1167230,False
1050060,True
1285857,False
1167239,True
1062018,False
1212343,False
1188712,False
1287989,False
1114684,False
1196755,False
1287984,False
1188718,False
1287987,False
1239813,True
1213968,False
1049801,False
1049809,False
1213966,False
1158218,False
1277831,False
1192278,False
1192271,False
1121518,True
1121519,False
1150023,False
1192277,False
1150021,False
1106486,False
1145472,False
1113308,False
1113300,False
1238859,False
1126052,False
1115222,False
1115227,False
1200602,False
1277788,True
1207656,False
1271375,False
1200607,False
1192189,False
1200609,False
1131953,False
1209962,False
1209964,False
1209969,False
1280513,False
1280510,False
1166544,False
1067224,False
1215699,False
1067222,False
1215690,True
1067229,True
1114824,False
1215694,False
1123637,False
1246622,False
1208385,False
1069109,False
1048252,False
1232289,False
1110767,False
1232287,False
1110762,False
1231956,False
1215526,False
1282851,False
1243295,False
1233886,False
1197008,False
1233884,False
1233885,False
1120645,False
1233881,True
1120649,False
1197003,False
1193583,True
1197007,False
1277358,False
1237501,False
1237508,False
1112947,False
1165162,False
1165161,False
1112943,True
1209382,False
1125503,True
1165168,False
1125505,False
1132212,False
1068857,True
1193637,False
1102208,False
1057958,False
1273202,False
1273203,False
1153831,False
1273206,True
1245447,False
1057954,False
1057955,True
1272553,False
1272552,False
1272551,False
1247979,False
1239459,False
1209037,False
1247972,False
1179153,False
1209033,False
1247977,False
1111419,False
1100413,False
1111415,False
1111412,False
1111413,True
1199366,False
1283721,False
1199361,False
1127405,False
1094072,True
1165787,False
1165786,False
1165780,False
1174407,False
1077274,False
1077272,False
1165788,False
1231224,False
1241634,False
1198940,False
1148971,True
1148970,False
1148973,False
1239036,False
1271527,False
1133167,False
1133160,False
1194063,False
1074899,False
1074896,False
1195333,False
1273017,False
1124362,False
1124368,False
1273013,True
1126739,False
1126738,False
1164784,False
1164785,False
1048323,False
1164783,False
1109860,False
1109861,True
1083657,False
1200381,False
1277009,False
1083658,False
1277001,False
1086684,False
1243906,False
1243907,False
1172123,False
1172120,False
1243908,False
1087378,False
1126880,False
1246365,False
1126882,False
1246363,False
1087374,False
1221218,False
1222749,False
1222747,False
1222745,False
1086977,False
1072991,False
1087088,False
1244496,False
1139153,False
1139152,True
1139155,False
1109283,False
1134309,False
1163259,False
1235830,True
1049499,False
1224596,False
1163257,False
1163256,False
1187323,False
1163254,False
1222298,False
1222291,False
1252693,False
1222297,False
1260419,False
1270846,False
1270842,False
1270840,False
1268130,False
1232421,False
1260414,False
1260417,False
1109136,False
1109130,False
1080688,False
1149312,False
1141160,False
1080685,False
1149318,False
1080687,False
1140690,False
1108429,True
1152977,False
1071367,False
1104732,False
1104730,False
1071362,False
1275315,False
1278546,False
1278547,False
1247108,False
1207571,False
1207570,False
1247100,False
1179967,False
1247104,True
1176712,False
1179961,False
1148196,False
1148192,False
1170716,True
1170717,False
1170711,False
1223160,False
1181582,False
1181581,False
1133945,False
1293970,False
1279465,False
1147646,False
1186582,False
1262814,False
1046342,False
1147648,False
1046344,False
1146597,True
1146591,False
1044278,False
1136278,False
1240344,False
1214663,False
1214662,False
1061131,False
1244454,False
1244453,False
1061136,False
1140345,False
1066664,False
1066483,False
1102369,False
1210123,False
1210128,False
1088898,False
1227666,False
1246123,False
1246358,False
1136897,False
1136896,False
1136893,False
1074280,False
1136898,False
1139972,False
1262102,False
1262104,False
1185775,False
1059459,False
1185770,False
1185773,False
1219566,False
1291928,False
1180725,False
1156505,False
1152218,True
1141906,False
1141905,False
1216401,False
1216665,False
1157453,False
1097615,False
1157451,False
1157456,False
1157454,False
1092222,True
1088683,False
1088684,False
1154900,False
1091757,False
1099508,False
1202430,False
1267054,False
1267058,False
1286615,False
1286612,False
1286610,False
1167030,False
1142455,False
1142457,False
1043344,False
1196512,False
1072501,False
1196514,False
1172826,False
1172824,False
1172825,False
1043346,False
1221156,False
1221151,False
1221150,False
1221159,False
1053716,False
1202386,False
1167789,False
1182760,False
1062567,False
1167786,False
1167782,False
1129267,False
1221874,False
1129261,False
1129263,True
1159502,False
1159500,False
1159506,False
1159507,True
1180899,False
1187043,False
1187048,False
1075450,False
1207090,False
1182494,False
1182496,False
1079199,False
1091283,False
1067424,False
